timestamp_sent,freq,freq_hr,on
2024-06-19 13:31:51.678656,1.2,72.0,1
2024-06-19 13:32:51.921475,1.2399167727589169,74.39500636553501,1
2024-06-19 13:32:52.760851,1.2805276223555542,76.83165734133325,1
2024-06-19 13:32:53.578433,1.3215106571143072,79.29063942685843,1
2024-06-19 13:32:54.366025,1.3625570745134534,81.7534244708072,1
2024-06-19 13:32:55.138394,1.4033819787885904,84.20291872731542,1
2024-06-19 13:32:55.879050,1.4437320745283657,86.62392447170194,1
2024-06-19 13:32:56.602457,1.4833901747959215,89.00341048775529,1
2024-06-19 13:32:57.301674,1.522176843984856,91.33061063909136,1
2024-06-19 13:32:57.994333,1.559949723112088,93.59698338672528,1
2024-06-19 13:32:58.655155,1.596601168999982,95.79607013999892,1
2024-06-19 13:32:59.303315,1.6320548147995027,97.92328888797016,1
2024-06-19 13:32:59.940259,1.6662615703807049,99.9756942228423,1
2024-06-19 13:33:00.562136,1.699195464615374,101.95172787692243,1
2024-06-19 13:33:01.164987,1.7308496140434229,103.85097684260538,1
2024-06-19 13:33:01.766780,1.7612324992886612,105.67394995731968,1
2024-06-19 13:33:02.345738,1.7903646484797617,107.4218789087857,1
2024-06-19 13:33:02.915852,1.8182757665934233,109.0965459956054,1
2024-06-19 13:33:03.486783,1.8450023086011726,110.70013851607035,1
2024-06-19 13:33:04.035129,1.8705854687795405,112.23512812677242,1
2024-06-19 13:33:04.586261,1.8950695445966843,113.70417267580106,1
2024-06-19 13:33:05.137620,1.9185006277335457,115.11003766401274,1
2024-06-19 13:33:05.667210,1.9409255742373543,116.45553445424126,1
2024-06-19 13:33:06.201244,1.962391208444173,117.74347250665038,1
2024-06-19 13:33:06.720059,1.982943719662366,118.97662317974196,1
2024-06-19 13:33:07.231517,2.0026282156861135,120.15769294116681,1
2024-06-19 13:33:07.747573,2.021488402378307,121.28930414269841,1
2024-06-19 13:33:08.258690,2.039566363455905,122.37398180735431,1
2024-06-19 13:33:08.754206,2.056902419034946,123.41414514209676,1
2024-06-19 13:33:09.274261,2.073535045367986,124.41210272207915,1
2024-06-19 13:33:09.770498,2.0895008415251692,125.37005049151016,1
2024-06-19 13:33:10.277007,2.104834531562948,126.2900718937769,1
2024-06-19 13:33:10.760173,2.1195689930435275,127.17413958261164,1
2024-06-19 13:33:11.249354,2.1337353046732037,128.02411828039223,1
2024-06-19 13:33:11.735440,2.1473628073789657,128.84176844273793,1
2024-06-19 13:33:12.201113,2.1604791743964333,129.628750463786,1
2024-06-19 13:33:12.673439,2.140202824588784,128.41216947532703,1
2024-06-19 13:33:13.132549,2.1198646245495905,127.19187747297542,1
2024-06-19 13:33:13.607722,2.09949468859451,125.96968131567058,1
2024-06-19 13:33:14.082643,2.079123373293658,124.74740239761947,1
2024-06-19 13:33:14.561422,2.058781039746761,123.52686238480567,1
2024-06-19 13:33:15.054221,2.038497816004406,122.30986896026435,1
2024-06-19 13:33:15.555246,2.0183033640575987,121.09820184345593,1
2024-06-19 13:33:16.058139,1.9982266556596973,119.89359933958184,1
2024-06-19 13:33:16.561876,1.9782957609460574,118.69774565676344,1
2024-06-19 13:33:17.072808,1.958537653393235,117.5122592035941,1
2024-06-19 13:33:17.581427,1.9389780341330989,116.33868204798593,1
2024-06-19 13:33:18.091552,1.9196411780339262,115.17847068203557,1
2024-06-19 13:33:18.620613,1.900549803309373,114.03298819856238,1
